extracurricularactivities,skills,location,yearofstudy,subjects,gpa,languages,clubmemberships,interestarea,gender,career_role
-0.35032646718520283,0.11965673187330632,-1.5831233627556158,-1.4437359112680173,1.4723922610353288,0.460319333544704,-1.2561310172754474,0.12169135034791,-0.5546204524361019,1.020204061220407,4
-0.35032646718520283,-0.1814422411345102,-1.486520765565256,-0.7339345782945573,0.8883413839883916,0.2846249314284046,-0.4232825928159947,-1.3571965879079404,0.37595077648353203,-0.9801960588196068,0
1.4492957957524826,-0.8197720639110813,-1.3899181683748962,-0.0241332453210975,-1.4478621241993577,-1.6128746114276273,1.7597897925095405,0.08440846114818268,-1.4851916813557358,1.020204061220407,3
1.4492957957524826,1.408360336346761,-1.6797259599459755,-0.7339345782945573,-1.4478621241993577,-0.7871109214810205,0.7061103464131117,1.084832654674199,-0.5546204524361019,1.020204061220407,3
0.8494217081065875,-1.0967831190782724,-1.1967129739941769,-0.7339345782945573,-0.8638112471524203,-1.7534301331206668,-1.155179693098544,1.165612247940275,-1.4851916813557358,1.020204061220407,3
-0.35032646718520283,1.2517888703826965,-1.0035077796134573,-0.0241332453210975,-0.279760370105483,-0.0316249923809335,0.6367063110414906,-1.574680108239683,1.3065220054031659,-0.9801960588196068,3
-1.5500746424769931,1.6010636790717636,-0.9069051824230975,0.6856680876523623,1.4723922610353288,0.6008748552377435,-1.5779133630893267,0.3143196112131678,-0.5546204524361019,1.020204061220407,4
1.4492957957524826,1.1373712606397262,-0.4238921964712988,-0.0241332453210975,1.4723922610353288,1.1103886213750114,-1.2750593905586167,-0.5866835444469091,-0.5546204524361019,1.020204061220407,6
0.8494217081065875,-0.4102774606204508,-0.037481807709859746,0.6856680876523623,0.30429050694145426,-0.06676387280419338,0.2265915565728207,0.009842682748728033,-0.5546204524361019,1.020204061220407,3
0.8494217081065875,0.878426143853004,0.05912078948050001,-0.0241332453210975,-0.279760370105483,0.03865276846558548,-1.401248545779746,-0.6363940633798789,-0.5546204524361019,-0.9801960588196068,4
0.8494217081065875,0.9446679179147236,0.8319415670033781,-1.4437359112680173,1.4723922610353288,0.021083328253955928,0.2770672186612724,-0.7855256201787881,-0.5546204524361019,1.020204061220407,4
-0.950200554831098,1.7576351450358283,-1.2933155711845365,-1.4437359112680173,-1.4478621241993577,1.6726107081471686,0.024688908219013997,0.854921504609214,1.3065220054031659,1.020204061220407,2
0.24954762046069234,0.7820744724905027,-1.100110376803817,-0.0241332453210975,0.30429050694145426,-0.04919443259256383,-0.7829216851962129,-0.021226391584378067,0.37595077648353203,1.020204061220407,3
0.8494217081065875,-1.3737941742454636,-0.8103025852327378,-1.4437359112680173,-1.4478621241993577,-0.92766644317406,0.6367063110414906,-1.4752590703737436,0.37595077648353203,1.020204061220407,3
0.24954762046069234,-1.3497062564048383,-0.713699988042378,0.6856680876523623,-0.8638112471524203,-0.8222498019042803,0.024688908219013997,0.8424938748759715,-0.5546204524361019,-0.9801960588196068,3
-0.35032646718520283,-1.2834644823431187,-0.6170973908520183,-1.4437359112680173,-0.8638112471524203,-0.8925275627508001,-1.155179693098544,-0.9905815107772884,-1.4851916813557358,1.020204061220407,3
0.24954762046069234,-0.6391126801063913,-0.5204947936616585,-0.0241332453210975,0.8883413839883916,-0.014055552169303952,-1.3570823414523507,1.4638753615380935,1.3065220054031659,-0.9801960588196068,1
1.4492957957524826,-0.7234203925485799,-0.327289599280939,1.3954694206258222,-0.8638112471524203,1.5847635070890194,0.6367063110414906,1.6627174372699727,1.3065220054031659,-0.9801960588196068,2
-0.950200554831098,0.8001404108709717,-0.23068700209057924,-1.4437359112680173,-1.4478621241993577,-0.9979442040205797,-0.9280392137005115,-0.2076408375830147,-1.4851916813557358,-0.9801960588196068,3
-0.35032646718520283,1.462558151488168,-0.1340844049002195,1.3954694206258222,-0.279760370105483,1.1103886213750114,-1.3949390880186894,-0.611538803913394,-0.5546204524361019,1.020204061220407,6
-0.950200554831098,1.1614591784803514,0.15572338667085975,-1.4437359112680173,0.30429050694145426,-1.1384997257136193,0.07516457030746568,-1.2391341054421372,0.37595077648353203,-0.9801960588196068,3
0.8494217081065875,0.2521402799967456,0.2523259838612195,-0.0241332453210975,1.4723922610353288,1.3914996647610895,1.2739615449081931,-1.4193347365741527,-0.5546204524361019,1.020204061220407,6
1.4492957957524826,-1.5002557429087466,0.34892858105157926,-0.7339345782945573,0.30429050694145426,1.40906910497272,-1.647317398460948,-1.1645683270426825,-0.5546204524361019,-0.9801960588196068,6
0.24954762046069234,1.3601845006655104,0.445531178241939,1.3954694206258222,0.8883413839883916,0.1967777303702553,-1.6031511941335526,-0.5991111741801516,-1.4851916813557358,-0.9801960588196068,5
-0.950200554831098,-0.7655742487696743,0.5421337754322988,-0.0241332453210975,0.8883413839883916,-0.3830137966135323,-0.5873284946034626,-0.15793031865004492,1.3065220054031659,-0.9801960588196068,3
-0.35032646718520283,-1.3858381331657763,0.6387363726226585,-0.0241332453210975,0.8883413839883916,-0.41815267703679215,0.6871819731299422,0.6933623180770623,0.37595077648353203,-0.9801960588196068,3
0.8494217081065875,0.1377226702537753,0.7353389698130183,0.6856680876523623,-0.279760370105483,0.7238609367191527,-1.155179693098544,1.1469708033404113,1.3065220054031659,-0.9801960588196068,1
1.4492957957524826,0.8182063492514406,0.9285441641937378,-0.7339345782945573,-1.4478621241993577,0.460319333544704,1.1477723896870637,0.6374379842774712,1.3065220054031659,-0.9801960588196068,1
-1.5500746424769931,-0.9462336325743642,1.0251467613840974,-0.0241332453210975,1.4723922610353288,-0.172180514073973,-1.6977930605493996,0.009842682748728033,-0.5546204524361019,-0.9801960588196068,3
0.24954762046069234,-0.596958823885297,1.1217493585744573,0.6856680876523623,-0.279760370105483,-0.08433331301582371,-1.331844510408125,-0.555614470113803,-0.5546204524361019,-0.9801960588196068,3
-0.35032646718520283,-1.2112007288212427,1.218351955764817,1.3954694206258222,-1.4478621241993577,-1.3141941278299187,-1.0857756577269229,-1.2764169946418646,0.37595077648353203,1.020204061220407,3
1.4492957957524826,0.5592612324647185,1.3149545529551767,-0.7339345782945573,-0.8638112471524203,0.0035138880423255976,-1.5021998699566492,-0.4686210619811059,0.37595077648353203,1.020204061220407,0
-0.35032646718520283,1.679349412053796,1.4115571501455366,0.6856680876523623,-0.8638112471524203,-0.31273603576701253,0.4158752894045145,-0.7730979904455457,0.37595077648353203,-0.9801960588196068,3
1.4492957957524826,-0.633090700646235,1.5081597473358963,1.3954694206258222,-0.279760370105483,-1.4371802093113277,-0.9280392137005115,0.0036288678821068125,-1.4851916813557358,-0.9801960588196068,3
-1.5500746424769931,-1.0967831190782724,1.604762344526256,-0.0241332453210975,0.8883413839883916,0.16163884994699543,0.2896861341833853,1.1842536925401386,-0.5546204524361019,-0.9801960588196068,4
0.24954762046069234,-0.10315650815247791,1.701364941716616,0.6856680876523623,1.4723922610353288,0.1967777303702553,1.6336006372884113,-1.5249695893067134,-1.4851916813557358,1.020204061220407,5
0.8494217081065875,-0.5006071525227958,-1.5831233627556158,1.3954694206258222,-0.279760370105483,0.7941386975656725,0.04361728150218338,-1.6368182569058953,-1.4851916813557358,-0.9801960588196068,5
1.4492957957524826,-1.1931347904407736,-1.486520765565256,1.3954694206258222,-0.8638112471524203,1.1630969420099009,0.024688908219013997,-0.7979532499120306,1.3065220054031659,1.020204061220407,2
0.8494217081065875,1.1674811579405078,-1.3899181683748962,-1.4437359112680173,0.30429050694145426,0.4076110129098146,0.024688908219013997,-0.6053249890467728,-0.5546204524361019,1.020204061220407,4
-0.950200554831098,-0.8679478995923319,-1.6797259599459755,0.6856680876523623,0.30429050694145426,-0.8749581225391706,-0.675660903258253,-0.8973742877779701,0.37595077648353203,1.020204061220407,3
0.24954762046069234,0.806162390331128,-1.1967129739941769,0.6856680876523623,1.4723922610353288,-1.0330830844438397,-1.07315674220481,-0.8725190283114852,0.37595077648353203,1.020204061220407,3
-1.5500746424769931,-0.8378380022915503,-1.0035077796134573,-1.4437359112680173,0.30429050694145426,-0.6289859595763514,0.024688908219013997,0.34538868554627394,0.37595077648353203,1.020204061220407,3
0.8494217081065875,0.34246997189909056,-0.9069051824230975,1.3954694206258222,0.30429050694145426,1.3387913441262003,-1.2435121017533344,-1.431762366307395,-0.5546204524361019,-0.9801960588196068,6
1.4492957957524826,-1.0666732217774908,-0.4238921964712988,-1.4437359112680173,1.4723922610353288,-0.5059998780949415,1.2487237138639673,-0.7917394350454093,1.3065220054031659,-0.9801960588196068,3
